year,month,day,hour,Supplier
2016,11,3,14,20.72
2016,11,3,15,20.72
2016,11,3,16,20.72
2016,11,3,17,20.72
2016,11,3,18,20.72
2016,11,3,19,20.72
2016,11,3,20,20.72
2016,11,3,21,20.72
2016,11,3,22,20.72
2016,11,3,23,20.72
2016,11,3,24,20.72
2016,11,4,1,24.4
2016,11,4,2,24.4
2016,11,4,3,24.4
2016,11,4,4,24.4
2016,11,4,5,24.4
2016,11,4,6,24.4
2016,11,4,7,24.4
2016,11,4,8,24.4
2016,11,4,9,24.4
2016,11,4,10,24.4
2016,11,4,11,24.4
2016,11,4,12,24.4
2016,11,4,13,24.4
2016,11,4,14,24.4
2016,11,4,15,24.4
2016,11,4,16,24.4
2016,11,4,17,24.4
2016,11,4,18,24.4
2016,11,4,19,24.4
2016,11,4,20,24.4
2016,11,4,21,24.4
2016,11,4,22,24.4
2016,11,4,23,24.4
2016,11,4,24,24.4
2016,11,5,1,25.21
2016,11,5,2,25.21
2016,11,5,3,25.21
2016,11,5,4,25.21
2016,11,5,5,25.21
2016,11,5,6,25.21
2016,11,5,7,25.21
2016,11,5,8,25.21
2016,11,5,9,25.21
2016,11,5,10,25.21
2016,11,5,11,25.21
2016,11,5,12,25.21
2016,11,5,13,25.21
2016,11,5,14,25.21
2016,11,5,15,25.21
2016,11,5,16,25.21
2016,11,5,17,25.21
2016,11,5,18,25.21
2016,11,5,19,25.21
2016,11,5,20,25.21
2016,11,5,21,25.21
2016,11,5,22,25.21
2016,11,5,23,25.21
2016,11,5,24,25.21
2016,11,6,1,23.04
2016,11,6,2,23.04
2016,11,6,3,23.04
2016,11,6,4,23.04
2016,11,6,5,23.04
2016,11,6,6,23.04
2016,11,6,7,23.04
2016,11,6,8,23.04
2016,11,6,9,23.04
2016,11,6,10,23.04
2016,11,6,11,23.04
2016,11,6,12,23.04
2016,11,6,13,23.04
2016,11,6,14,23.04
2016,11,6,15,23.04
2016,11,6,16,23.04
2016,11,6,17,23.04
2016,11,6,18,23.04
2016,11,6,19,23.04
2016,11,6,20,23.04
2016,11,6,21,23.04
2016,11,6,22,23.04
2016,11,6,23,23.04
2016,11,6,24,23.04
2016,11,7,1,20.99
2016,11,7,2,20.99
2016,11,7,3,20.99
2016,11,7,4,20.99
2016,11,7,5,20.99
2016,11,7,6,20.99
2016,11,7,7,20.99
2016,11,7,8,20.99
2016,11,7,9,20.99
2016,11,7,10,20.99
2016,11,7,11,20.99
2016,11,7,12,20.99
2016,11,7,13,20.99
2016,11,7,14,20.99
2016,11,7,15,20.99
2016,11,7,16,20.99
2016,11,7,17,20.99
2016,11,7,18,20.99
2016,11,7,19,20.99
2016,11,7,20,20.99
2016,11,7,21,20.99
2016,11,7,22,20.99
2016,11,7,23,20.99
2016,11,7,24,20.99
2016,11,8,1,21.52
2016,11,8,2,21.52
2016,11,8,3,21.52
2016,11,8,4,21.52
2016,11,8,5,21.52
2016,11,8,6,21.52
2016,11,8,7,21.52
2016,11,8,8,21.52
2016,11,8,9,21.52
2016,11,8,10,21.52
2016,11,8,11,21.52
2016,11,8,12,21.52
2016,11,8,13,21.52
2016,11,8,14,21.52
2016,11,8,15,21.52
2016,11,8,16,21.52
2016,11,8,17,21.52
2016,11,8,18,21.52
2016,11,8,19,21.52
2016,11,8,20,21.52
2016,11,8,21,21.52
2016,11,8,22,21.52
2016,11,8,23,21.52
2016,11,8,24,21.52
2016,11,9,1,19.54
2016,11,9,2,19.54
2016,11,9,3,19.54
2016,11,9,4,19.54
2016,11,9,5,19.54
2016,11,9,6,19.54
2016,11,9,7,19.54
2016,11,9,8,19.54
2016,11,9,9,19.54
2016,11,9,10,19.54
2016,11,9,11,19.54
2016,11,9,12,19.54
2016,11,9,13,19.54
2016,11,9,14,19.54
2016,11,9,15,19.54
2016,11,9,16,19.54
2016,11,9,17,19.54
2016,11,9,18,19.54
2016,11,9,19,19.54
2016,11,9,20,19.54
2016,11,9,21,19.54
2016,11,9,22,19.54
2016,11,9,23,19.54
2016,11,9,24,19.54
2016,11,10,1,16.57
2016,11,10,2,16.57
2016,11,10,3,16.57
2016,11,10,4,16.57
2016,11,10,5,16.57
2016,11,10,6,16.57
2016,11,10,7,16.57
2016,11,10,8,16.57
2016,11,10,9,16.57
2016,11,10,10,16.57
2016,11,10,11,16.57
2016,11,10,12,16.57
2016,11,10,13,16.57
2016,11,10,14,16.57
2016,11,10,15,16.57
2016,11,10,16,16.57
2016,11,10,17,16.57
2016,11,10,18,16.57
2016,11,10,19,16.57
2016,11,10,20,16.57
2016,11,10,21,16.57
2016,11,10,22,16.57
2016,11,10,23,16.57
2016,11,10,24,16.57
2016,11,11,1,16.25
2016,11,11,2,16.25
2016,11,11,3,16.25
2016,11,11,4,16.25
2016,11,11,5,16.25
2016,11,11,6,16.25
2016,11,11,7,16.25
2016,11,11,8,16.25
2016,11,11,9,16.25
2016,11,11,10,16.25
2016,11,11,11,16.25
2016,11,11,12,16.25
2016,11,11,13,16.25
2016,11,11,14,16.25
2016,11,11,15,16.25
2016,11,11,16,16.25
2016,11,11,17,16.25
2016,11,11,18,16.25
2016,11,11,19,16.25
2016,11,11,20,16.25
2016,11,11,21,16.25
2016,11,11,22,16.25
2016,11,11,23,16.25
2016,11,11,24,16.25
2016,11,12,1,16.2
2016,11,12,2,16.2
2016,11,12,3,16.2
2016,11,12,4,16.2
2016,11,12,5,16.2
2016,11,12,6,16.2
2016,11,12,7,16.2
2016,11,12,8,16.2
2016,11,12,9,16.2
2016,11,12,10,16.2
2016,11,12,11,16.2
2016,11,12,12,16.2
2016,11,12,13,16.2
2016,11,12,14,16.2
2016,11,12,15,16.2
2016,11,12,16,16.2
2016,11,12,17,16.2
2016,11,12,18,16.2
2016,11,12,19,16.2
2016,11,12,20,16.2
2016,11,12,21,16.2
2016,11,12,22,16.2
2016,11,12,23,16.2
2016,11,12,24,16.2
2016,11,13,1,16.06
2016,11,13,2,16.06
2016,11,13,3,16.06
2016,11,13,4,16.06
2016,11,13,5,16.06
2016,11,13,6,16.06
2016,11,13,7,16.06
2016,11,13,8,16.06
2016,11,13,9,16.06
2016,11,13,10,16.06
2016,11,13,11,16.06
2016,11,13,12,16.06
2016,11,13,13,16.06
2016,11,13,14,16.06
2016,11,13,15,16.06
2016,11,13,16,16.06
2016,11,13,17,16.06
2016,11,13,18,16.06
2016,11,13,19,16.06
2016,11,13,20,16.06
2016,11,13,21,16.06
2016,11,13,22,16.06
2016,11,13,23,16.06
2016,11,13,24,16.06
2016,11,14,1,15.82
2016,11,14,2,15.82
2016,11,14,3,15.82
2016,11,14,4,15.82
2016,11,14,5,15.82
2016,11,14,6,15.82
2016,11,14,7,15.82
2016,11,14,8,15.82
2016,11,14,9,15.82
2016,11,14,10,15.82
2016,11,14,11,15.82
2016,11,14,12,15.82
2016,11,14,13,15.82
2016,11,14,14,15.82
2016,11,14,15,15.82
2016,11,14,16,15.82
2016,11,14,17,15.82
2016,11,14,18,15.82
2016,11,14,19,15.82
2016,11,14,20,15.82
2016,11,14,21,15.82
2016,11,14,22,15.82
2016,11,14,23,15.82
2016,11,14,24,15.82
2016,11,15,1,15.94
2016,11,15,2,15.94
2016,11,15,3,15.94
2016,11,15,4,15.94
2016,11,15,5,15.94
2016,11,15,6,15.94
2016,11,15,7,15.94
2016,11,15,8,15.94
2016,11,15,9,15.94
2016,11,15,10,15.94
2016,11,15,11,15.94
2016,11,15,12,15.94
2016,11,15,13,15.94
2016,11,15,14,15.94
2016,11,15,15,15.94
2016,11,15,16,15.94
2016,11,15,17,15.94
2016,11,15,18,15.94
2016,11,15,19,15.94
2016,11,15,20,15.94
2016,11,15,21,15.94
2016,11,15,22,15.94
2016,11,15,23,15.94
2016,11,15,24,15.94
2016,11,16,1,24.42
2016,11,16,2,24.42
2016,11,16,3,24.42
2016,11,16,4,24.42
2016,11,16,5,24.42
2016,11,16,6,24.42
2016,11,16,7,24.42
2016,11,16,8,24.42
2016,11,16,9,24.42
2016,11,16,10,24.42
2016,11,16,11,24.42
2016,11,16,12,24.42
2016,11,16,13,24.42
2016,11,16,14,24.42
2016,11,16,15,24.42
2016,11,16,16,24.42
2016,11,16,17,24.42
2016,11,16,18,24.42
2016,11,16,19,24.42
2016,11,16,20,24.42
2016,11,16,21,24.42
2016,11,16,22,24.42
2016,11,16,23,24.42
2016,11,16,24,24.42
2016,11,17,1,50.34
2016,11,17,2,50.34
2016,11,17,3,50.34
2016,11,17,4,50.34
2016,11,17,5,50.34
2016,11,17,6,50.34
2016,11,17,7,50.34
2016,11,17,8,50.34
2016,11,17,9,50.34
2016,11,17,10,50.34
2016,11,17,11,50.34
2016,11,17,12,50.34
2016,11,17,13,50.34
2016,11,17,14,50.34
2016,11,17,15,50.34
2016,11,17,16,50.34
2016,11,17,17,50.34
2016,11,17,18,50.34
2016,11,17,19,50.34
2016,11,17,20,50.34
2016,11,17,21,50.34
2016,11,17,22,50.34
2016,11,17,23,50.34
2016,11,17,24,50.34
2016,11,18,1,60
2016,11,18,2,60
2016,11,18,3,60
2016,11,18,4,60
2016,11,18,5,60
2016,11,18,6,60
2016,11,18,7,60
2016,11,18,8,60
2016,11,18,9,60
2016,11,18,10,60
2016,11,18,11,60
2016,11,18,12,60
2016,11,18,13,60
2016,11,18,14,60
2016,11,18,15,60
2016,11,18,16,60
2016,11,18,17,60
2016,11,18,18,60
2016,11,18,19,60
2016,11,18,20,60
2016,11,18,21,60
2016,11,18,22,60
2016,11,18,23,60
2016,11,18,24,60
2016,11,19,1,60
2016,11,19,2,60
2016,11,19,3,60
2016,11,19,4,60
2016,11,19,5,60
2016,11,19,6,60
2016,11,19,7,60
2016,11,19,8,60
2016,11,19,9,60
2016,11,19,10,60
2016,11,19,11,60
2016,11,19,12,60
2016,11,19,13,60
2016,11,19,14,60
2016,11,19,15,60
2016,11,19,16,60
2016,11,19,17,60
2016,11,19,18,60
2016,11,19,19,60
2016,11,19,20,60
2016,11,19,21,60
2016,11,19,22,60
2016,11,19,23,60
2016,11,19,24,60
2016,11,20,1,60
2016,11,20,2,60
2016,11,20,3,60
2016,11,20,4,60
2016,11,20,5,60
2016,11,20,6,60
2016,11,20,7,60
2016,11,20,8,60
2016,11,20,9,60
2016,11,20,10,60
2016,11,20,11,60
2016,11,20,12,60
2016,11,20,13,60
2016,11,20,14,60
2016,11,20,15,60
2016,11,20,16,60
2016,11,20,17,60
2016,11,20,18,60
2016,11,20,19,60
2016,11,20,20,60
2016,11,20,21,60
2016,11,20,22,60
2016,11,20,23,60
2016,11,20,24,60
2016,11,21,1,60
2016,11,21,2,60
2016,11,21,3,60
2016,11,21,4,60
2016,11,21,5,60
2016,11,21,6,60
2016,11,21,7,60
2016,11,21,8,60
2016,11,21,9,60
2016,11,21,10,60
2016,11,21,11,60
2016,11,21,12,60
2016,11,21,13,60
2016,11,21,14,60
2016,11,21,15,60
2016,11,21,16,60
2016,11,21,17,60
2016,11,21,18,60
2016,11,21,19,60
2016,11,21,20,60
2016,11,21,21,60
2016,11,21,22,60
2016,11,21,23,60
2016,11,21,24,60
2016,11,22,1,60
2016,11,22,2,60
2016,11,22,3,60
2016,11,22,4,60
2016,11,22,5,60
2016,11,22,6,60
2016,11,22,7,60
2016,11,22,8,60
2016,11,22,9,60
2016,11,22,10,60
2016,11,22,11,60
2016,11,22,12,60
2016,11,22,13,60
2016,11,22,14,60
2016,11,22,15,60
2016,11,22,16,60
2016,11,22,17,60
2016,11,22,18,60
2016,11,22,19,60
2016,11,22,20,60
2016,11,22,21,60
2016,11,22,22,60
2016,11,22,23,60
2016,11,22,24,60
2016,11,23,1,60
2016,11,23,2,60
2016,11,23,3,60
2016,11,23,4,60
2016,11,23,5,60
2016,11,23,6,60
2016,11,23,7,60
2016,11,23,8,60
2016,11,23,9,60
2016,11,23,10,60
2016,11,23,11,60
2016,11,23,12,60
2016,11,23,13,60
2016,11,23,14,60
2016,11,23,15,60
2016,11,23,16,60
2016,11,23,17,60
2016,11,23,18,60
2016,11,23,19,60
2016,11,23,20,60
2016,11,23,21,60
2016,11,23,22,60
2016,11,23,23,60
2016,11,23,24,60
2016,11,24,1,60
2016,11,24,2,60
2016,11,24,3,60
2016,11,24,4,60
2016,11,24,5,60
2016,11,24,6,60
2016,11,24,7,60
2016,11,24,8,60
2016,11,24,9,60
2016,11,24,10,60
2016,11,24,11,60
2016,11,24,12,60
2016,11,24,13,60
2016,11,24,14,60
2016,11,24,15,60
2016,11,24,16,60
2016,11,24,17,60
2016,11,24,18,60
2016,11,24,19,60
2016,11,24,20,60
2016,11,24,21,60
2016,11,24,22,60
2016,11,24,23,60
2016,11,24,24,60
2016,11,25,1,60
2016,11,25,2,60
2016,11,25,3,60
2016,11,25,4,60
2016,11,25,5,60
2016,11,25,6,60
2016,11,25,7,60
2016,11,25,8,60
2016,11,25,9,60
2016,11,25,10,60
2016,11,25,11,60
2016,11,25,12,60
2016,11,25,13,60
2016,11,25,14,60
2016,11,25,15,60
2016,11,25,16,60
2016,11,25,17,60
2016,11,25,18,60
2016,11,25,19,60
2016,11,25,20,60
2016,11,25,21,60
2016,11,25,22,60
2016,11,25,23,60
2016,11,25,24,60
2016,11,26,1,60
2016,11,26,2,60
2016,11,26,3,60
2016,11,26,4,60
2016,11,26,5,60
2016,11,26,6,60
2016,11,26,7,60
2016,11,26,8,60
2016,11,26,9,60
2016,11,26,10,60
2016,11,26,11,60
2016,11,26,12,60
2016,11,26,13,60
2016,11,26,14,60
2016,11,26,15,60
2016,11,26,16,60
2016,11,26,17,60
2016,11,26,18,60
2016,11,26,19,60
2016,11,26,20,60
2016,11,26,21,60
2016,11,26,22,60
2016,11,26,23,60
2016,11,26,24,60
2016,11,27,1,60
2016,11,27,2,60
2016,11,27,3,60
2016,11,27,4,60
2016,11,27,5,60
2016,11,27,6,60
2016,11,27,7,60
2016,11,27,8,60
2016,11,27,9,60
2016,11,27,10,60
2016,11,27,11,60
2016,11,27,12,60
2016,11,27,13,60
2016,11,27,14,60
2016,11,27,15,60
2016,11,27,16,60
2016,11,27,17,60
2016,11,27,18,60
2016,11,27,19,60
2016,11,27,20,60
2016,11,27,21,60
2016,11,27,22,60
2016,11,27,23,60
2016,11,27,24,60
2016,11,28,1,60
2016,11,28,2,60
2016,11,28,3,60
2016,11,28,4,60
2016,11,28,5,60
2016,11,28,6,60
2016,11,28,7,60
2016,11,28,8,60
2016,11,28,9,60
2016,11,28,10,60
2016,11,28,11,60
2016,11,28,12,60
2016,11,28,13,60
2016,11,28,14,60
2016,11,28,15,60
2016,11,28,16,60
2016,11,28,17,60
2016,11,28,18,60
2016,11,28,19,60
2016,11,28,20,60
2016,11,28,21,60
2016,11,28,22,60
2016,11,28,23,60
2016,11,28,24,60
2016,11,29,1,60
2016,11,29,2,60
2016,11,29,3,60
2016,11,29,4,60
2016,11,29,5,60
2016,11,29,6,60
2016,11,29,7,60
2016,11,29,8,60
2016,11,29,9,60
2016,11,29,10,60
2016,11,29,11,60
2016,11,29,12,60
2016,11,29,13,60
2016,11,29,14,60
2016,11,29,15,60
2016,11,29,16,60
2016,11,29,17,60
2016,11,29,18,60
2016,11,29,19,60
2016,11,29,20,60
2016,11,29,21,60
2016,11,29,22,60
2016,11,29,23,60
2016,11,29,24,60
2016,11,30,1,0
2016,11,30,2,0
2016,11,30,3,0
2016,11,30,4,0
2016,11,30,5,0
2016,11,30,6,0
2016,11,30,7,0
2016,11,30,8,0
2016,11,30,9,0
2016,11,30,10,0
2016,11,30,11,0
2016,11,30,12,0
2016,11,30,13,0
2016,11,30,14,0
2016,11,30,15,0
2016,11,30,16,0
2016,11,30,17,0
2016,11,30,18,0
2016,11,30,19,0
2016,11,30,20,0
2016,11,30,21,0
2016,11,30,22,0
2016,11,30,23,0
2016,11,30,24,0
2016,12,1,1,55.62
2016,12,1,2,55.62
2016,12,1,3,55.62
2016,12,1,4,55.62
2016,12,1,5,55.62
2016,12,1,6,55.62
2016,12,1,7,55.62
2016,12,1,8,55.62
2016,12,1,9,55.62
2016,12,1,10,55.62
2016,12,1,11,55.62
2016,12,1,12,55.62
2016,12,1,13,55.62
2016,12,1,14,55.62
2016,12,1,15,55.62
2016,12,1,16,55.62
2016,12,1,17,55.62
2016,12,1,18,55.62
2016,12,1,19,55.62
2016,12,1,20,55.62
2016,12,1,21,55.62
2016,12,1,22,55.62
2016,12,1,23,55.62
2016,12,1,24,55.62
2016,12,2,1,44.74
2016,12,2,2,44.74
2016,12,2,3,44.74
2016,12,2,4,44.74
2016,12,2,5,44.74
2016,12,2,6,44.74
2016,12,2,7,44.74
2016,12,2,8,44.74
2016,12,2,9,44.74
2016,12,2,10,44.74
2016,12,2,11,44.74
2016,12,2,12,44.74
2016,12,2,13,44.74
2016,12,2,14,44.74
2016,12,2,15,44.74
2016,12,2,16,44.74
2016,12,2,17,44.74
2016,12,2,18,44.74
2016,12,2,19,44.74
2016,12,2,20,44.74
2016,12,2,21,44.74
2016,12,2,22,44.74
2016,12,2,23,44.74
2016,12,2,24,44.74
2016,12,3,1,41.43
2016,12,3,2,41.43
2016,12,3,3,41.43
2016,12,3,4,41.43
2016,12,3,5,41.43
2016,12,3,6,41.43
2016,12,3,7,41.43
2016,12,3,8,41.43
2016,12,3,9,41.43
2016,12,3,10,41.43
2016,12,3,11,41.43
2016,12,3,12,41.43
2016,12,3,13,41.43
2016,12,3,14,41.43
2016,12,3,15,41.43
2016,12,3,16,41.43
2016,12,3,17,41.43
2016,12,3,18,41.43
2016,12,3,19,41.43
2016,12,3,20,41.43
2016,12,3,21,41.43
2016,12,3,22,41.43
2016,12,3,23,41.43
2016,12,3,24,41.43
2016,12,4,1,39.15
2016,12,4,2,39.15
2016,12,4,3,39.15
2016,12,4,4,39.15
2016,12,4,5,39.15
2016,12,4,6,39.15
2016,12,4,7,39.15
2016,12,4,8,39.15
2016,12,4,9,39.15
2016,12,4,10,39.15
2016,12,4,11,39.15
2016,12,4,12,39.15
2016,12,4,13,39.15
2016,12,4,14,39.15
2016,12,4,15,39.15
2016,12,4,16,39.15
2016,12,4,17,39.15
2016,12,4,18,39.15
2016,12,4,19,39.15
2016,12,4,20,39.15
2016,12,4,21,39.15
2016,12,4,22,39.15
2016,12,4,23,39.15
2016,12,4,24,39.15
2016,12,5,1,36.96
2016,12,5,2,36.96
2016,12,5,3,36.96
2016,12,5,4,36.96
2016,12,5,5,36.96
2016,12,5,6,36.96
2016,12,5,7,36.96
2016,12,5,8,36.96
2016,12,5,9,36.96
2016,12,5,10,36.96
2016,12,5,11,36.96
2016,12,5,12,36.96
2016,12,5,13,36.96
2016,12,5,14,36.96
2016,12,5,15,36.96
2016,12,5,16,36.96
2016,12,5,17,36.96
2016,12,5,18,36.96
2016,12,5,19,36.96
2016,12,5,20,36.96
2016,12,5,21,36.96
2016,12,5,22,36.96
2016,12,5,23,36.96
2016,12,5,24,36.96
2016,12,6,1,34.86
2016,12,6,2,34.86
2016,12,6,3,34.86
2016,12,6,4,34.86
2016,12,6,5,34.86
2016,12,6,6,34.86
2016,12,6,7,34.86
2016,12,6,8,34.86
2016,12,6,9,34.86
2016,12,6,10,34.86
2016,12,6,11,34.86
2016,12,6,12,34.86
2016,12,6,13,34.86
2016,12,6,14,34.86
2016,12,6,15,34.86
2016,12,6,16,34.86
2016,12,6,17,34.86
2016,12,6,18,34.86
2016,12,6,19,34.86
2016,12,6,20,34.86
2016,12,6,21,34.86
2016,12,6,22,34.86
2016,12,6,23,34.86
2016,12,6,24,34.86
2016,12,7,1,32.89
2016,12,7,2,32.89
2016,12,7,3,32.89
2016,12,7,4,32.89
2016,12,7,5,32.89
2016,12,7,6,32.89
2016,12,7,7,32.89
2016,12,7,8,32.89
2016,12,7,9,32.89
2016,12,7,10,32.89
2016,12,7,11,32.89
2016,12,7,12,32.89
2016,12,7,13,32.89
2016,12,7,14,32.89
2016,12,7,15,32.89
2016,12,7,16,32.89
2016,12,7,17,32.89
2016,12,7,18,32.89
2016,12,7,19,32.89
2016,12,7,20,32.89
2016,12,7,21,32.89
2016,12,7,22,32.89
2016,12,7,23,32.89
2016,12,7,24,32.89
2016,12,8,1,31.01
2016,12,8,2,31.01
2016,12,8,3,31.01
2016,12,8,4,31.01
2016,12,8,5,31.01
2016,12,8,6,31.01
2016,12,8,7,31.01
2016,12,8,8,31.01
2016,12,8,9,31.01
2016,12,8,10,31.01
2016,12,8,11,31.01
2016,12,8,12,31.01
2016,12,8,13,31.01
2016,12,8,14,31.01
2016,12,8,15,31.01
2016,12,8,16,31.01
2016,12,8,17,31.01
2016,12,8,18,31.01
2016,12,8,19,31.01
2016,12,8,20,31.01
2016,12,8,21,31.01
2016,12,8,22,31.01
2016,12,8,23,31.01
2016,12,8,24,31.01
2016,12,9,1,29.25
2016,12,9,2,29.25
2016,12,9,3,29.25
2016,12,9,4,29.25
2016,12,9,5,29.25
2016,12,9,6,29.25
2016,12,9,7,29.25
2016,12,9,8,29.25
2016,12,9,9,29.25
2016,12,9,10,29.25
2016,12,9,11,29.25
2016,12,9,12,29.25
2016,12,9,13,29.25
2016,12,9,14,29.25
2016,12,9,15,29.25
2016,12,9,16,29.25
2016,12,9,17,29.25
2016,12,9,18,29.25
2016,12,9,19,29.25
2016,12,9,20,29.25
2016,12,9,21,29.25
2016,12,9,22,29.25
2016,12,9,23,29.25
2016,12,9,24,29.25
2016,12,10,1,27.59
2016,12,10,2,27.59
2016,12,10,3,27.59
2016,12,10,4,27.59
2016,12,10,5,27.59
2016,12,10,6,27.59
2016,12,10,7,27.59
2016,12,10,8,27.59
2016,12,10,9,27.59
2016,12,10,10,27.59
2016,12,10,11,27.59
2016,12,10,12,27.59
2016,12,10,13,27.59
2016,12,10,14,27.59
2016,12,10,15,27.59
2016,12,10,16,27.59
2016,12,10,17,27.59
2016,12,10,18,27.59
2016,12,10,19,27.59
2016,12,10,20,27.59
2016,12,10,21,27.59
2016,12,10,22,27.59
2016,12,10,23,27.59
2016,12,10,24,27.59
2016,12,11,1,31.61
2016,12,11,2,31.61
2016,12,11,3,31.61
2016,12,11,4,31.61
2016,12,11,5,31.61
2016,12,11,6,31.61
2016,12,11,7,31.61
2016,12,11,8,31.61
2016,12,11,9,31.61
2016,12,11,10,31.61
2016,12,11,11,31.61
2016,12,11,12,31.61
2016,12,11,13,31.61
2016,12,11,14,31.61
2016,12,11,15,31.61
2016,12,11,16,31.61
2016,12,11,17,31.61
2016,12,11,18,31.61
2016,12,11,19,31.61
2016,12,11,20,31.61
2016,12,11,21,31.61
2016,12,11,22,31.61
2016,12,11,23,31.61
2016,12,11,24,31.61
2016,12,12,1,59.54
2016,12,12,2,59.54
2016,12,12,3,59.54
2016,12,12,4,59.54
2016,12,12,5,59.54
2016,12,12,6,59.54
2016,12,12,7,59.54
2016,12,12,8,59.54
2016,12,12,9,59.54
2016,12,12,10,59.54
2016,12,12,11,59.54
2016,12,12,12,59.54
2016,12,12,13,59.54
2016,12,12,14,59.54
2016,12,12,15,59.54
2016,12,12,16,59.54
2016,12,12,17,59.54
2016,12,12,18,59.54
2016,12,12,19,59.54
2016,12,12,20,59.54
2016,12,12,21,59.54
2016,12,12,22,59.54
2016,12,12,23,59.54
2016,12,12,24,59.54
2016,12,13,1,60
2016,12,13,2,60
2016,12,13,3,60
2016,12,13,4,60
2016,12,13,5,60
2016,12,13,6,60
2016,12,13,7,60
2016,12,13,8,60
2016,12,13,9,60
2016,12,13,10,60
2016,12,13,11,60
2016,12,13,12,60
2016,12,13,13,60
2016,12,13,14,60
2016,12,13,15,60
2016,12,13,16,60
2016,12,13,17,60
2016,12,13,18,60
2016,12,13,19,60
2016,12,13,20,60
2016,12,13,21,60
2016,12,13,22,60
2016,12,13,23,60
2016,12,13,24,60
2016,12,14,1,60
2016,12,14,2,60
2016,12,14,3,60
2016,12,14,4,60
2016,12,14,5,60
2016,12,14,6,60
2016,12,14,7,60
2016,12,14,8,60
2016,12,14,9,60
2016,12,14,10,60
2016,12,14,11,60
2016,12,14,12,60
2016,12,14,13,60
2016,12,14,14,60
2016,12,14,15,60
2016,12,14,16,60
2016,12,14,17,60
2016,12,14,18,60
2016,12,14,19,60
2016,12,14,20,60
2016,12,14,21,60
2016,12,14,22,60
2016,12,14,23,60
2016,12,14,24,60
2016,12,15,1,60
2016,12,15,2,60
2016,12,15,3,60
2016,12,15,4,60
2016,12,15,5,60
2016,12,15,6,60
2016,12,15,7,60
2016,12,15,8,60
2016,12,15,9,60
2016,12,15,10,60
2016,12,15,11,60
2016,12,15,12,60
2016,12,15,13,60
2016,12,15,14,60
2016,12,15,15,60
2016,12,15,16,60
2016,12,15,17,60
2016,12,15,18,60
2016,12,15,19,60
2016,12,15,20,60
2016,12,15,21,60
2016,12,15,22,60
2016,12,15,23,60
2016,12,15,24,60
2016,12,16,1,59.87
2016,12,16,2,59.87
2016,12,16,3,59.87
2016,12,16,4,59.87
2016,12,16,5,59.87
2016,12,16,6,59.87
2016,12,16,7,59.87
2016,12,16,8,59.87
2016,12,16,9,59.87
2016,12,16,10,59.87
2016,12,16,11,59.87
2016,12,16,12,59.87
2016,12,16,13,59.87
2016,12,16,14,59.87
2016,12,16,15,59.87
2016,12,16,16,59.87
2016,12,16,17,59.87
2016,12,16,18,59.87
2016,12,16,19,59.87
2016,12,16,20,59.87
2016,12,16,21,59.87
2016,12,16,22,59.87
2016,12,16,23,59.87
2016,12,16,24,59.87
2016,12,17,1,59.85
2016,12,17,2,59.85
2016,12,17,3,59.85
2016,12,17,4,59.85
2016,12,17,5,59.85
2016,12,17,6,59.85
2016,12,17,7,59.85
2016,12,17,8,59.85
2016,12,17,9,59.85
2016,12,17,10,59.85
2016,12,17,11,59.85
2016,12,17,12,59.85
2016,12,17,13,59.85
2016,12,17,14,59.85
2016,12,17,15,59.85
2016,12,17,16,59.85
2016,12,17,17,59.85
2016,12,17,18,59.85
2016,12,17,19,59.85
2016,12,17,20,59.85
2016,12,17,21,59.85
2016,12,17,22,59.85
2016,12,17,23,59.85
2016,12,17,24,59.85
2016,12,18,1,59.97
2016,12,18,2,59.97
2016,12,18,3,59.97
2016,12,18,4,59.97
2016,12,18,5,59.97
2016,12,18,6,59.97
2016,12,18,7,59.97
2016,12,18,8,59.97
2016,12,18,9,59.97
2016,12,18,10,59.97
2016,12,18,11,59.97
2016,12,18,12,59.97
2016,12,18,13,59.97
2016,12,18,14,59.97
2016,12,18,15,59.97
2016,12,18,16,59.97
2016,12,18,17,59.97
2016,12,18,18,59.97
2016,12,18,19,59.97
2016,12,18,20,59.97
2016,12,18,21,59.97
2016,12,18,22,59.97
2016,12,18,23,59.97
2016,12,18,24,59.97
2016,12,19,1,59.85
2016,12,19,2,59.85
2016,12,19,3,59.85
2016,12,19,4,59.85
2016,12,19,5,59.85
2016,12,19,6,59.85
2016,12,19,7,59.85
2016,12,19,8,59.85
2016,12,19,9,59.85
2016,12,19,10,59.85
2016,12,19,11,59.85
2016,12,19,12,59.85
2016,12,19,13,59.85
2016,12,19,14,59.85
2016,12,19,15,59.85
2016,12,19,16,59.85
2016,12,19,17,59.85
2016,12,19,18,59.85
2016,12,19,19,59.85
2016,12,19,20,59.85
2016,12,19,21,59.85
2016,12,19,22,59.85
2016,12,19,23,59.85
2016,12,19,24,59.85
2016,12,20,1,58.65
2016,12,20,2,58.65
2016,12,20,3,58.65
2016,12,20,4,58.65
2016,12,20,5,58.65
2016,12,20,6,58.65
2016,12,20,7,58.65
2016,12,20,8,58.65
2016,12,20,9,58.65
2016,12,20,10,58.65
2016,12,20,11,58.65
2016,12,20,12,58.65
2016,12,20,13,58.65
2016,12,20,14,58.65
2016,12,20,15,58.65
2016,12,20,16,58.65
2016,12,20,17,58.65
2016,12,20,18,58.65
2016,12,20,19,58.65
