year,month,day,hour,Node2
2016,9,30,22,72
2016,9,30,23,66.3
2016,9,30,24,62.9
2016,10,1,1,54
2016,10,1,2,52.5
2016,10,1,3,50.5
2016,10,1,4,49.4
2016,10,1,5,49.2
2016,10,1,6,50.4
2016,10,1,7,60.4
2016,10,1,8,72.1
2016,10,1,9,78
2016,10,1,10,78.1
2016,10,1,11,74.4
2016,10,1,12,71.5
2016,10,1,13,77.8
2016,10,1,14,80.7
2016,10,1,15,77.4
2016,10,1,16,73.5
2016,10,1,17,66.7
2016,10,1,18,64.3
2016,10,1,19,68.4
2016,10,1,20,68.6
2016,10,1,21,70.1
2016,10,1,22,65.5
2016,10,1,23,60.1
2016,10,1,24,57
2016,10,2,1,54
2016,10,2,2,52.5
2016,10,2,3,50.5
2016,10,2,4,49.4
2016,10,2,5,49.2
2016,10,2,6,50.4
2016,10,2,7,60.4
2016,10,2,8,72.1
2016,10,2,9,78
2016,10,2,10,78.1
2016,10,2,11,74.4
2016,10,2,12,71.5
2016,10,2,13,77.8
2016,10,2,14,80.7
2016,10,2,15,77.4
2016,10,2,16,73.5
2016,10,2,17,66.7
2016,10,2,18,64.3
2016,10,2,19,68.4
2016,10,2,20,68.6
2016,10,2,21,70.1
2016,10,2,22,65.5
2016,10,2,23,60.1
2016,10,2,24,57
2016,10,3,1,60
2016,10,3,2,58.4
2016,10,3,3,56.2
2016,10,3,4,54.9
2016,10,3,5,54.6
2016,10,3,6,56.1
2016,10,3,7,67.1
2016,10,3,8,80.1
2016,10,3,9,86.8
2016,10,3,10,86.9
2016,10,3,11,82.8
2016,10,3,12,79.5
2016,10,3,13,86.4
2016,10,3,14,89.7
2016,10,3,15,85.9
2016,10,3,16,81.6
2016,10,3,17,74.2
2016,10,3,18,71.4
2016,10,3,19,75.9
2016,10,3,20,76.2
2016,10,3,21,77.9
2016,10,3,22,72.7
2016,10,3,23,66.8
2016,10,3,24,63.4
2016,10,4,1,60
2016,10,4,2,58.4
2016,10,4,3,56.2
2016,10,4,4,54.9
2016,10,4,5,54.6
2016,10,4,6,56.1
2016,10,4,7,67.1
2016,10,4,8,80.1
2016,10,4,9,86.8
2016,10,4,10,86.9
2016,10,4,11,82.8
2016,10,4,12,79.5
2016,10,4,13,86.4
2016,10,4,14,89.7
2016,10,4,15,85.9
2016,10,4,16,81.6
2016,10,4,17,74.2
2016,10,4,18,71.4
2016,10,4,19,75.9
2016,10,4,20,76.2
2016,10,4,21,77.9
2016,10,4,22,72.7
2016,10,4,23,66.8
2016,10,4,24,63.4
2016,10,5,1,60
2016,10,5,2,58.4
2016,10,5,3,56.2
2016,10,5,4,54.9
2016,10,5,5,54.6
2016,10,5,6,56.1
2016,10,5,7,67.1
2016,10,5,8,80.1
2016,10,5,9,86.8
2016,10,5,10,86.9
2016,10,5,11,82.8
2016,10,5,12,79.5
2016,10,5,13,86.4
2016,10,5,14,89.7
2016,10,5,15,85.9
2016,10,5,16,81.6
2016,10,5,17,74.2
2016,10,5,18,71.4
2016,10,5,19,75.9
2016,10,5,20,76.2
2016,10,5,21,77.9
2016,10,5,22,72.7
2016,10,5,23,66.8
2016,10,5,24,63.4
2016,10,6,1,60
2016,10,6,2,58.4
2016,10,6,3,56.2
2016,10,6,4,54.9
2016,10,6,5,54.6
2016,10,6,6,56.1
2016,10,6,7,67.1
2016,10,6,8,80.1
2016,10,6,9,86.8
2016,10,6,10,86.9
2016,10,6,11,82.8
2016,10,6,12,79.5
2016,10,6,13,86.4
2016,10,6,14,89.7
2016,10,6,15,85.9
2016,10,6,16,81.6
2016,10,6,17,74.2
2016,10,6,18,71.4
2016,10,6,19,75.9
2016,10,6,20,76.2
2016,10,6,21,77.9
2016,10,6,22,72.7
2016,10,6,23,66.8
2016,10,6,24,63.4
2016,10,7,1,60
2016,10,7,2,58.4
2016,10,7,3,56.2
2016,10,7,4,54.9
2016,10,7,5,54.6
2016,10,7,6,56.1
2016,10,7,7,67.1
2016,10,7,8,80.1
2016,10,7,9,86.8
2016,10,7,10,86.9
2016,10,7,11,82.8
2016,10,7,12,79.5
2016,10,7,13,86.4
2016,10,7,14,89.7
2016,10,7,15,85.9
2016,10,7,16,81.6
2016,10,7,17,74.2
2016,10,7,18,71.4
2016,10,7,19,75.9
2016,10,7,20,76.2
2016,10,7,21,77.9
2016,10,7,22,72.7
2016,10,7,23,66.8
2016,10,7,24,63.4
2016,10,8,1,54
2016,10,8,2,52.5
2016,10,8,3,50.5
2016,10,8,4,49.4
2016,10,8,5,49.2
2016,10,8,6,50.4
2016,10,8,7,60.4
2016,10,8,8,72.1
2016,10,8,9,78
2016,10,8,10,78.1
2016,10,8,11,74.4
2016,10,8,12,71.5
2016,10,8,13,77.8
2016,10,8,14,80.7
2016,10,8,15,77.4
2016,10,8,16,73.5
2016,10,8,17,66.7
2016,10,8,18,64.3
2016,10,8,19,68.4
2016,10,8,20,68.6
2016,10,8,21,70.1
2016,10,8,22,65.5
2016,10,8,23,60.1
2016,10,8,24,57
2016,10,9,1,54
2016,10,9,2,52.5
2016,10,9,3,50.5
2016,10,9,4,49.4
2016,10,9,5,49.2
2016,10,9,6,50.4
2016,10,9,7,60.4
2016,10,9,8,72.1
2016,10,9,9,78
2016,10,9,10,78.1
2016,10,9,11,74.4
2016,10,9,12,71.5
2016,10,9,13,77.8
2016,10,9,14,80.7
2016,10,9,15,77.4
2016,10,9,16,73.5
2016,10,9,17,66.7
2016,10,9,18,64.3
2016,10,9,19,68.4
2016,10,9,20,68.6
2016,10,9,21,70.1
2016,10,9,22,65.5
2016,10,9,23,60.1
2016,10,9,24,57
2016,10,10,1,60
2016,10,10,2,58.4
2016,10,10,3,56.2
2016,10,10,4,54.9
2016,10,10,5,54.6
2016,10,10,6,56.1
2016,10,10,7,67.1
2016,10,10,8,80.1
2016,10,10,9,86.8
2016,10,10,10,86.9
2016,10,10,11,82.8
2016,10,10,12,79.5
2016,10,10,13,86.4
2016,10,10,14,89.7
2016,10,10,15,85.9
2016,10,10,16,81.6
2016,10,10,17,74.2
2016,10,10,18,71.4
2016,10,10,19,75.9
2016,10,10,20,76.2
2016,10,10,21,77.9
2016,10,10,22,72.7
2016,10,10,23,66.8
2016,10,10,24,63.4
2016,10,11,1,60
2016,10,11,2,58.4
2016,10,11,3,56.2
2016,10,11,4,54.9
2016,10,11,5,54.6
2016,10,11,6,56.1
2016,10,11,7,67.1
2016,10,11,8,80.1
2016,10,11,9,86.8
2016,10,11,10,86.9
2016,10,11,11,82.8
2016,10,11,12,79.5
2016,10,11,13,86.4
2016,10,11,14,89.7
2016,10,11,15,85.9
2016,10,11,16,81.6
2016,10,11,17,74.2
2016,10,11,18,71.4
2016,10,11,19,75.9
2016,10,11,20,76.2
2016,10,11,21,77.9
2016,10,11,22,72.7
2016,10,11,23,66.8
2016,10,11,24,63.4
2016,10,12,1,60
2016,10,12,2,58.4
2016,10,12,3,56.2
2016,10,12,4,54.9
2016,10,12,5,54.6
2016,10,12,6,56.1
2016,10,12,7,67.1
2016,10,12,8,80.1
2016,10,12,9,86.8
2016,10,12,10,86.9
2016,10,12,11,82.8
2016,10,12,12,79.5
2016,10,12,13,86.4
2016,10,12,14,89.7
2016,10,12,15,85.9
2016,10,12,16,81.6
2016,10,12,17,74.2
2016,10,12,18,71.4
2016,10,12,19,75.9
2016,10,12,20,76.2
2016,10,12,21,77.9
2016,10,12,22,72.7
2016,10,12,23,66.8
2016,10,12,24,63.4
2016,10,13,1,60
2016,10,13,2,58.4
2016,10,13,3,56.2
2016,10,13,4,54.9
2016,10,13,5,54.6
2016,10,13,6,56.1
2016,10,13,7,67.1
2016,10,13,8,80.1
2016,10,13,9,86.8
2016,10,13,10,86.9
2016,10,13,11,82.8
2016,10,13,12,79.5
2016,10,13,13,86.4
2016,10,13,14,89.7
2016,10,13,15,85.9
2016,10,13,16,81.6
2016,10,13,17,74.2
2016,10,13,18,71.4
2016,10,13,19,75.9
2016,10,13,20,76.2
2016,10,13,21,77.9
2016,10,13,22,72.7
2016,10,13,23,66.8
2016,10,13,24,63.4
2016,10,14,1,60
2016,10,14,2,58.4
2016,10,14,3,56.2
2016,10,14,4,54.9
2016,10,14,5,54.6
2016,10,14,6,56.1
2016,10,14,7,67.1
2016,10,14,8,80.1
2016,10,14,9,86.8
2016,10,14,10,86.9
2016,10,14,11,82.8
2016,10,14,12,79.5
2016,10,14,13,86.4
2016,10,14,14,89.7
2016,10,14,15,85.9
2016,10,14,16,81.6
2016,10,14,17,74.2
2016,10,14,18,71.4
2016,10,14,19,75.9
2016,10,14,20,76.2
2016,10,14,21,77.9
2016,10,14,22,72.7
2016,10,14,23,66.8
2016,10,14,24,63.4
2016,10,15,1,54
2016,10,15,2,52.5
2016,10,15,3,50.5
2016,10,15,4,49.4
2016,10,15,5,49.2
2016,10,15,6,50.4
2016,10,15,7,60.4
2016,10,15,8,72.1
2016,10,15,9,78
2016,10,15,10,78.1
2016,10,15,11,74.4
2016,10,15,12,71.5
2016,10,15,13,77.8
2016,10,15,14,80.7
2016,10,15,15,77.4
2016,10,15,16,73.5
2016,10,15,17,66.7
2016,10,15,18,64.3
2016,10,15,19,68.4
2016,10,15,20,68.6
2016,10,15,21,70.1
2016,10,15,22,65.5
2016,10,15,23,60.1
2016,10,15,24,57
2016,10,16,1,54
2016,10,16,2,52.5
2016,10,16,3,50.5
2016,10,16,4,49.4
2016,10,16,5,49.2
2016,10,16,6,50.4
2016,10,16,7,60.4
2016,10,16,8,72.1
2016,10,16,9,78
2016,10,16,10,78.1
2016,10,16,11,74.4
2016,10,16,12,71.5
2016,10,16,13,77.8
2016,10,16,14,80.7
2016,10,16,15,77.4
2016,10,16,16,73.5
2016,10,16,17,66.7
2016,10,16,18,64.3
2016,10,16,19,68.4
2016,10,16,20,68.6
2016,10,16,21,70.1
2016,10,16,22,65.5
2016,10,16,23,60.1
2016,10,16,24,57
2016,10,17,1,60
2016,10,17,2,58.4
2016,10,17,3,56.2
2016,10,17,4,54.9
2016,10,17,5,54.6
2016,10,17,6,56.1
2016,10,17,7,67.1
2016,10,17,8,80.1
2016,10,17,9,86.8
2016,10,17,10,86.9
2016,10,17,11,82.8
2016,10,17,12,79.5
2016,10,17,13,86.4
2016,10,17,14,89.7
2016,10,17,15,85.9
2016,10,17,16,81.6
2016,10,17,17,74.2
2016,10,17,18,71.4
2016,10,17,19,75.9
2016,10,17,20,76.2
2016,10,17,21,77.9
2016,10,17,22,72.7
2016,10,17,23,66.8
2016,10,17,24,63.4
2016,10,18,1,60
2016,10,18,2,58.4
2016,10,18,3,56.2
2016,10,18,4,54.9
2016,10,18,5,54.6
2016,10,18,6,56.1
2016,10,18,7,67.1
2016,10,18,8,80.1
2016,10,18,9,86.8
2016,10,18,10,86.9
2016,10,18,11,82.8
2016,10,18,12,79.5
2016,10,18,13,86.4
2016,10,18,14,89.7
2016,10,18,15,85.9
2016,10,18,16,81.6
2016,10,18,17,74.2
2016,10,18,18,71.4
2016,10,18,19,75.9
2016,10,18,20,76.2
2016,10,18,21,77.9
2016,10,18,22,72.7
2016,10,18,23,66.8
2016,10,18,24,63.4
2016,10,19,1,60
2016,10,19,2,58.4
2016,10,19,3,56.2
2016,10,19,4,54.9
2016,10,19,5,54.6
2016,10,19,6,56.1
2016,10,19,7,67.1
2016,10,19,8,80.1
2016,10,19,9,86.8
2016,10,19,10,86.9
2016,10,19,11,82.8
2016,10,19,12,79.5
2016,10,19,13,86.4
2016,10,19,14,89.7
2016,10,19,15,85.9
2016,10,19,16,81.6
2016,10,19,17,74.2
2016,10,19,18,71.4
2016,10,19,19,75.9
2016,10,19,20,76.2
2016,10,19,21,77.9
2016,10,19,22,72.7
2016,10,19,23,66.8
2016,10,19,24,63.4
2016,10,20,1,60
2016,10,20,2,58.4
2016,10,20,3,56.2
2016,10,20,4,54.9
2016,10,20,5,54.6
2016,10,20,6,56.1
2016,10,20,7,67.1
2016,10,20,8,80.1
2016,10,20,9,86.8
2016,10,20,10,86.9
2016,10,20,11,82.8
2016,10,20,12,79.5
2016,10,20,13,86.4
2016,10,20,14,89.7
2016,10,20,15,85.9
2016,10,20,16,81.6
2016,10,20,17,74.2
2016,10,20,18,71.4
2016,10,20,19,75.9
2016,10,20,20,76.2
2016,10,20,21,77.9
2016,10,20,22,72.7
2016,10,20,23,66.8
2016,10,20,24,63.4
2016,10,21,1,60
2016,10,21,2,58.4
2016,10,21,3,56.2
2016,10,21,4,54.9
2016,10,21,5,54.6
2016,10,21,6,56.1
2016,10,21,7,67.1
2016,10,21,8,80.1
2016,10,21,9,86.8
2016,10,21,10,86.9
2016,10,21,11,82.8
2016,10,21,12,79.5
2016,10,21,13,86.4
2016,10,21,14,89.7
2016,10,21,15,85.9
2016,10,21,16,81.6
2016,10,21,17,74.2
2016,10,21,18,71.4
2016,10,21,19,75.9
2016,10,21,20,76.2
2016,10,21,21,77.9
2016,10,21,22,72.7
2016,10,21,23,66.8
2016,10,21,24,63.4
2016,10,22,1,54
2016,10,22,2,52.5
2016,10,22,3,50.5
2016,10,22,4,49.4
2016,10,22,5,49.2
2016,10,22,6,50.4
2016,10,22,7,60.4
2016,10,22,8,72.1
2016,10,22,9,78
2016,10,22,10,78.1
2016,10,22,11,74.4
2016,10,22,12,71.5
2016,10,22,13,77.8
2016,10,22,14,80.7
2016,10,22,15,77.4
2016,10,22,16,73.5
2016,10,22,17,66.7
2016,10,22,18,64.3
2016,10,22,19,68.4
2016,10,22,20,68.6
2016,10,22,21,70.1
2016,10,22,22,65.5
2016,10,22,23,60.1
2016,10,22,24,57
2016,10,23,1,54
2016,10,23,2,52.5
2016,10,23,3,50.5
2016,10,23,4,49.4
2016,10,23,5,49.2
2016,10,23,6,50.4
2016,10,23,7,60.4
2016,10,23,8,72.1
2016,10,23,9,78
2016,10,23,10,78.1
2016,10,23,11,74.4
2016,10,23,12,71.5
2016,10,23,13,77.8
2016,10,23,14,80.7
2016,10,23,15,77.4
2016,10,23,16,73.5
2016,10,23,17,66.7
2016,10,23,18,64.3
2016,10,23,19,68.4
2016,10,23,20,68.6
2016,10,23,21,70.1
2016,10,23,22,65.5
2016,10,23,23,60.1
2016,10,23,24,57
2016,10,24,1,60
2016,10,24,2,58.4
2016,10,24,3,56.2
2016,10,24,4,54.9
2016,10,24,5,54.6
2016,10,24,6,56.1
2016,10,24,7,67.1
2016,10,24,8,80.1
2016,10,24,9,86.8
2016,10,24,10,86.9
2016,10,24,11,82.8
2016,10,24,12,79.5
2016,10,24,13,86.4
2016,10,24,14,89.7
2016,10,24,15,85.9
2016,10,24,16,81.6
2016,10,24,17,74.2
2016,10,24,18,71.4
2016,10,24,19,75.9
2016,10,24,20,76.2
2016,10,24,21,77.9
2016,10,24,22,72.7
2016,10,24,23,66.8
2016,10,24,24,63.4
2016,10,25,1,60
2016,10,25,2,58.4
2016,10,25,3,56.2
2016,10,25,4,54.9
2016,10,25,5,54.6
2016,10,25,6,56.1
2016,10,25,7,67.1
2016,10,25,8,80.1
2016,10,25,9,86.8
2016,10,25,10,86.9
2016,10,25,11,82.8
2016,10,25,12,79.5
2016,10,25,13,86.4
2016,10,25,14,89.7
2016,10,25,15,85.9
2016,10,25,16,81.6
2016,10,25,17,74.2
2016,10,25,18,71.4
2016,10,25,19,75.9
2016,10,25,20,76.2
2016,10,25,21,77.9
2016,10,25,22,72.7
2016,10,25,23,66.8
2016,10,25,24,63.4
2016,10,26,1,60
2016,10,26,2,58.4
2016,10,26,3,56.2
2016,10,26,4,54.9
2016,10,26,5,54.6
2016,10,26,6,56.1
2016,10,26,7,67.1
2016,10,26,8,80.1
2016,10,26,9,86.8
2016,10,26,10,86.9
2016,10,26,11,82.8
2016,10,26,12,79.5
2016,10,26,13,86.4
2016,10,26,14,89.7
2016,10,26,15,85.9
2016,10,26,16,81.6
2016,10,26,17,74.2
2016,10,26,18,71.4
2016,10,26,19,75.9
2016,10,26,20,76.2
2016,10,26,21,77.9
2016,10,26,22,72.7
2016,10,26,23,66.8
2016,10,26,24,63.4
2016,10,27,1,60
2016,10,27,2,58.4
2016,10,27,3,56.2
2016,10,27,4,54.9
2016,10,27,5,54.6
2016,10,27,6,56.1
2016,10,27,7,67.1
2016,10,27,8,80.1
2016,10,27,9,86.8
2016,10,27,10,86.9
2016,10,27,11,82.8
2016,10,27,12,79.5
2016,10,27,13,86.4
2016,10,27,14,89.7
2016,10,27,15,85.9
2016,10,27,16,81.6
2016,10,27,17,74.2
2016,10,27,18,71.4
2016,10,27,19,75.9
2016,10,27,20,76.2
2016,10,27,21,77.9
2016,10,27,22,72.7
2016,10,27,23,66.8
2016,10,27,24,63.4
2016,10,28,1,60
2016,10,28,2,58.4
2016,10,28,3,56.2
2016,10,28,4,54.9
2016,10,28,5,54.6
2016,10,28,6,56.1
2016,10,28,7,67.1
2016,10,28,8,80.1
2016,10,28,9,86.8
2016,10,28,10,86.9
2016,10,28,11,82.8
2016,10,28,12,79.5
2016,10,28,13,86.4
2016,10,28,14,89.7
2016,10,28,15,85.9
2016,10,28,16,81.6
2016,10,28,17,74.2
2016,10,28,18,71.4
2016,10,28,19,75.9
2016,10,28,20,76.2
2016,10,28,21,77.9
2016,10,28,22,72.7
2016,10,28,23,66.8
2016,10,28,24,63.4
2016,10,29,1,54
2016,10,29,2,52.5
2016,10,29,3,50.5
2016,10,29,4,49.4
2016,10,29,5,49.2
2016,10,29,6,50.4
2016,10,29,7,60.4
2016,10,29,8,72.1
2016,10,29,9,78
2016,10,29,10,78.1
2016,10,29,11,74.4
2016,10,29,12,71.5
2016,10,29,13,77.8
2016,10,29,14,80.7
2016,10,29,15,77.4
2016,10,29,16,73.5
2016,10,29,17,66.7
2016,10,29,18,64.3
2016,10,29,19,68.4
2016,10,29,20,68.6
2016,10,29,21,70.1
2016,10,29,22,65.5
2016,10,29,23,60.1
2016,10,29,24,57
2016,10,30,1,54
2016,10,30,2,52.5
2016,10,30,3,50.5
2016,10,30,4,49.4
2016,10,30,5,49.2
2016,10,30,6,50.4
2016,10,30,7,60.4
2016,10,30,8,72.1
2016,10,30,9,78
2016,10,30,10,78.1
2016,10,30,11,74.4
2016,10,30,12,71.5
2016,10,30,13,77.8
2016,10,30,14,80.7
2016,10,30,15,77.4
2016,10,30,16,73.5
2016,10,30,17,66.7
2016,10,30,18,64.3
2016,10,30,19,68.4
2016,10,30,20,68.6
2016,10,30,21,70.1
2016,10,30,22,65.5
2016,10,30,23,60.1
2016,10,30,24,57
2016,10,31,1,60
2016,10,31,2,58.4
2016,10,31,3,56.2
2016,10,31,4,54.9
2016,10,31,5,54.6
2016,10,31,6,56.1
2016,10,31,7,67.1
2016,10,31,8,80.1
2016,10,31,9,86.8
2016,10,31,10,86.9
2016,10,31,11,82.8
2016,10,31,12,79.5
2016,10,31,13,86.4
2016,10,31,14,89.7
2016,10,31,15,85.9
2016,10,31,16,81.6
2016,10,31,17,74.2
2016,10,31,18,71.4
2016,10,31,19,75.9
2016,10,31,20,76.2
2016,10,31,21,77.9
2016,10,31,22,72.7
2016,10,31,23,66.8
2016,10,31,24,63.4
2016,11,1,1,60.3
2016,11,1,2,58.7
2016,11,1,3,56.4
2016,11,1,4,55.1
2016,11,1,5,54.9
2016,11,1,6,56.4
2016,11,1,7,67.5
2016,11,1,8,80.5
2016,11,1,9,87.2
2016,11,1,10,87.3
2016,11,1,11,83.2
2016,11,1,12,79.9
2016,11,1,13,86.9
2016,11,1,14,90.1
2016,11,1,15,86.3
2016,11,1,16,82.1
2016,11,1,17,74.5
2016,11,1,18,71.8
2016,11,1,19,76.3
2016,11,1,20,76.6
2016,11,1,21,78.2
2016,11,1,22,73.1
2016,11,1,23,67.2
2016,11,1,24,63.7
2016,11,2,1,60.3
2016,11,2,2,58.7
2016,11,2,3,56.4
2016,11,2,4,55.1
2016,11,2,5,54.9
2016,11,2,6,56.4
2016,11,2,7,67.5
2016,11,2,8,80.5
2016,11,2,9,87.2
2016,11,2,10,87.3
2016,11,2,11,83.2
2016,11,2,12,79.9
2016,11,2,13,86.9
2016,11,2,14,90.1
2016,11,2,15,86.3
2016,11,2,16,82.1
2016,11,2,17,74.5
2016,11,2,18,71.8
2016,11,2,19,76.3
2016,11,2,20,76.6
2016,11,2,21,78.2
2016,11,2,22,73.1
2016,11,2,23,67.2
2016,11,2,24,63.7
2016,11,3,1,60.3
2016,11,3,2,58.7
2016,11,3,3,56.4
2016,11,3,4,55.1
2016,11,3,5,54.9
2016,11,3,6,56.4
2016,11,3,7,67.5
2016,11,3,8,80.5
2016,11,3,9,87.2
2016,11,3,10,87.3
2016,11,3,11,83.2
2016,11,3,12,79.9
2016,11,3,13,86.9
2016,11,3,14,90.1
2016,11,3,15,86.3
2016,11,3,16,82.1
2016,11,3,17,74.5
2016,11,3,18,71.8
2016,11,3,19,76.3
2016,11,3,20,76.6
2016,11,3,21,78.2
2016,11,3,22,73.1
2016,11,3,23,67.2
2016,11,3,24,63.7
2016,11,4,1,60.3
2016,11,4,2,58.7
2016,11,4,3,56.4
2016,11,4,4,55.1
2016,11,4,5,54.9
2016,11,4,6,56.4
2016,11,4,7,67.5
2016,11,4,8,80.5
2016,11,4,9,87.2
2016,11,4,10,87.3
2016,11,4,11,83.2
2016,11,4,12,79.9
2016,11,4,13,86.9
2016,11,4,14,90.1
2016,11,4,15,86.3
2016,11,4,16,82.1
2016,11,4,17,74.5
2016,11,4,18,71.8
2016,11,4,19,76.3
2016,11,4,20,76.6
2016,11,4,21,78.2
2016,11,4,22,73.1
2016,11,4,23,67.2
2016,11,4,24,63.7
2016,11,5,1,54.3
2016,11,5,2,52.8
2016,11,5,3,50.7
2016,11,5,4,49.6
2016,11,5,5,49.4
2016,11,5,6,50.7
2016,11,5,7,60.8
2016,11,5,8,72.5
2016,11,5,9,78.4
2016,11,5,10,78.5
2016,11,5,11,74.9
2016,11,5,12,71.8
2016,11,5,13,78.2
2016,11,5,14,81.1
2016,11,5,15,77.8
2016,11,5,16,73.8
2016,11,5,17,67.1
2016,11,5,18,64.6
2016,11,5,19,68.7
2016,11,5,20,68.9
2016,11,5,21,70.5
2016,11,5,22,65.8
2016,11,5,23,60.4
2016,11,5,24,57.3
2016,11,6,1,54.3
2016,11,6,2,52.8
2016,11,6,3,50.7
2016,11,6,4,49.6
2016,11,6,5,49.4
2016,11,6,6,50.7
2016,11,6,7,60.8
2016,11,6,8,72.5
2016,11,6,9,78.4
2016,11,6,10,78.5
2016,11,6,11,74.9
2016,11,6,12,71.8
2016,11,6,13,78.2
2016,11,6,14,81.1
2016,11,6,15,77.8
2016,11,6,16,73.8
2016,11,6,17,67.1
2016,11,6,18,64.6
2016,11,6,19,68.7
2016,11,6,20,68.9
2016,11,6,21,70.5
2016,11,6,22,65.8
2016,11,6,23,60.4
2016,11,6,24,57.3
2016,11,7,1,60.3
2016,11,7,2,58.7
2016,11,7,3,56.4
2016,11,7,4,55.1
2016,11,7,5,54.9
2016,11,7,6,56.4
2016,11,7,7,67.5
2016,11,7,8,80.5
2016,11,7,9,87.2
2016,11,7,10,87.3
2016,11,7,11,83.2
2016,11,7,12,79.9
2016,11,7,13,86.9
2016,11,7,14,90.1
2016,11,7,15,86.3
2016,11,7,16,82.1
2016,11,7,17,74.5
2016,11,7,18,71.8
2016,11,7,19,76.3
2016,11,7,20,76.6
2016,11,7,21,78.2
2016,11,7,22,73.1
2016,11,7,23,67.2
2016,11,7,24,63.7
2016,11,8,1,60.3
2016,11,8,2,58.7
2016,11,8,3,56.4
2016,11,8,4,55.1
2016,11,8,5,54.9
2016,11,8,6,56.4
2016,11,8,7,67.5
2016,11,8,8,80.5
2016,11,8,9,87.2
2016,11,8,10,87.3
2016,11,8,11,83.2
2016,11,8,12,79.9
2016,11,8,13,86.9
2016,11,8,14,90.1
2016,11,8,15,86.3
2016,11,8,16,82.1
2016,11,8,17,74.5
2016,11,8,18,71.8
2016,11,8,19,76.3
2016,11,8,20,76.6
2016,11,8,21,78.2
2016,11,8,22,73.1
2016,11,8,23,67.2
2016,11,8,24,63.7
2016,11,9,1,60.3
2016,11,9,2,58.7
2016,11,9,3,56.4
2016,11,9,4,55.1
2016,11,9,5,54.9
2016,11,9,6,56.4
2016,11,9,7,67.5
2016,11,9,8,80.5
2016,11,9,9,87.2
2016,11,9,10,87.3
2016,11,9,11,83.2
2016,11,9,12,79.9
2016,11,9,13,86.9
2016,11,9,14,90.1
2016,11,9,15,86.3
2016,11,9,16,82.1
2016,11,9,17,74.5
2016,11,9,18,71.8
2016,11,9,19,76.3
2016,11,9,20,76.6
2016,11,9,21,78.2
2016,11,9,22,73.1
2016,11,9,23,67.2
2016,11,9,24,63.7
2016,11,10,1,60.3
2016,11,10,2,58.7
2016,11,10,3,56.4
2016,11,10,4,55.1
2016,11,10,5,54.9
2016,11,10,6,56.4
2016,11,10,7,67.5
2016,11,10,8,80.5
2016,11,10,9,87.2
2016,11,10,10,87.3
2016,11,10,11,83.2
2016,11,10,12,79.9
2016,11,10,13,86.9
2016,11,10,14,90.1
2016,11,10,15,86.3
2016,11,10,16,82.1
2016,11,10,17,74.5
2016,11,10,18,71.8
2016,11,10,19,76.3
2016,11,10,20,76.6
2016,11,10,21,78.2
2016,11,10,22,73.1
2016,11,10,23,67.2
2016,11,10,24,63.7
2016,11,11,1,60.3
2016,11,11,2,58.7
2016,11,11,3,56.4
2016,11,11,4,55.1
2016,11,11,5,54.9
2016,11,11,6,56.4
2016,11,11,7,67.5
2016,11,11,8,80.5
2016,11,11,9,87.2
2016,11,11,10,87.3
2016,11,11,11,83.2
2016,11,11,12,79.9
2016,11,11,13,86.9
2016,11,11,14,90.1
2016,11,11,15,86.3
2016,11,11,16,82.1
2016,11,11,17,74.5
2016,11,11,18,71.8
2016,11,11,19,76.3
2016,11,11,20,76.6
2016,11,11,21,78.2
2016,11,11,22,73.1
2016,11,11,23,67.2
2016,11,11,24,63.7
2016,11,12,1,54.3
2016,11,12,2,52.8
2016,11,12,3,50.7
2016,11,12,4,49.6
2016,11,12,5,49.4
2016,11,12,6,50.7
2016,11,12,7,60.8
2016,11,12,8,72.5
2016,11,12,9,78.4
2016,11,12,10,78.5
2016,11,12,11,74.9
2016,11,12,12,71.8
2016,11,12,13,78.2
2016,11,12,14,81.1
2016,11,12,15,77.8
2016,11,12,16,73.8
2016,11,12,17,67.1
2016,11,12,18,64.6
2016,11,12,19,68.7
2016,11,12,20,68.9
2016,11,12,21,70.5
2016,11,12,22,65.8
2016,11,12,23,60.4
2016,11,12,24,57.3
2016,11,13,1,54.3
2016,11,13,2,52.8
2016,11,13,3,50.7
2016,11,13,4,49.6
2016,11,13,5,49.4
2016,11,13,6,50.7
2016,11,13,7,60.8
2016,11,13,8,72.5
2016,11,13,9,78.4
2016,11,13,10,78.5
2016,11,13,11,74.9
2016,11,13,12,71.8
2016,11,13,13,78.2
2016,11,13,14,81.1
2016,11,13,15,77.8
2016,11,13,16,73.8
2016,11,13,17,67.1
2016,11,13,18,64.6
2016,11,13,19,68.7
2016,11,13,20,68.9
2016,11,13,21,70.5
2016,11,13,22,65.8
2016,11,13,23,60.4
2016,11,13,24,57.3
2016,11,14,1,60.3
2016,11,14,2,58.7
2016,11,14,3,56.4
2016,11,14,4,55.1
2016,11,14,5,54.9
2016,11,14,6,56.4
2016,11,14,7,67.5
2016,11,14,8,80.5
2016,11,14,9,87.2
2016,11,14,10,87.3
2016,11,14,11,83.2
2016,11,14,12,79.9
2016,11,14,13,86.9
2016,11,14,14,90.1
2016,11,14,15,86.3
2016,11,14,16,82.1
2016,11,14,17,74.5
2016,11,14,18,71.8
2016,11,14,19,76.3
2016,11,14,20,76.6
2016,11,14,21,78.2
2016,11,14,22,73.1
2016,11,14,23,67.2
2016,11,14,24,63.7
