bus7,bus8,bus9,bus18,bus19
71.5615,32.9183,71.5615,71.5615,16.4592
71.6165,32.9436,71.6165,71.6165,16.4718
70.1913,32.288,70.1913,70.1913,16.144
66.155,30.4313,66.155,66.155,15.2156
65.4052,30.0864,65.4052,65.4052,15.0432
77.0295,35.4336,77.0295,77.0295,17.7168
78.3027,36.0193,78.3027,78.3027,18.0096
77.2525,35.5361,77.2525,77.2525,17.7681
75.2585,34.6189,75.2585,75.2585,17.3095
73.7364,33.9188,73.7364,73.7364,16.9594
69.978,32.1899,69.978,69.978,16.0949
66.3586,30.5249,66.3586,66.3586,15.2625
63.5891,29.251,63.5891,63.5891,14.6255
61.4142,28.2505,61.4142,61.4142,14.1253
60.296,27.7362,60.296,60.296,13.8681
60.9714,28.0469,60.9714,60.9714,14.0234
63.1302,29.0399,63.1302,63.1302,14.5199
57.5459,26.4711,57.5459,57.5459,13.2356
57.1646,26.2957,57.1646,57.1646,13.1478
60.38,27.7748,60.38,60.38,13.8874
62.7844,28.8808,62.7844,62.7844,14.4404
64.9754,29.8887,64.9754,64.9754,14.9444
63.867,29.3788,63.867,63.867,14.6894
63.8217,29.358,63.8217,63.8217,14.679
66.5719,30.6231,66.5719,66.5719,15.3115
66.5945,30.6335,66.5945,66.5945,15.3167
66.7302,30.6959,66.7302,66.7302,15.348
65.0885,29.9407,65.0885,65.0885,14.9704
65.5862,30.1697,65.5862,65.5862,15.0848
77.999,35.8795,77.999,77.999,17.9398
79.3886,36.5187,79.3886,79.3886,18.2594
78.6162,36.1635,78.6162,78.6162,18.0817
76.758,35.3087,76.758,76.758,17.6543
74.7641,34.3915,74.7641,74.7641,17.1957
69.8875,32.1483,69.8875,69.8875,16.0741
67.5672,31.0809,67.5672,67.5672,15.5405
64.7622,29.7906,64.7622,64.7622,14.8953
62.4127,28.7099,62.4127,62.4127,14.3549
61.5337,28.3055,61.5337,61.5337,14.1528
62.0088,28.524,62.0088,62.0088,14.262
64.0415,29.4591,64.0415,64.0415,14.7295
59.4913,27.366,59.4913,59.4913,13.683
60.9682,28.0454,60.9682,60.9682,14.0227
66.2358,30.4685,66.2358,66.2358,15.2342
68.889,31.6889,68.889,68.889,15.8445
70.5242,32.4411,70.5242,70.5242,16.2206
67.5737,31.0839,67.5737,67.5737,15.5419
68.8243,31.6592,68.8243,68.8243,15.8296
71.8782,33.064,71.8782,71.8782,16.532
72.7055,33.4445,72.7055,72.7055,16.7223
71.7328,32.9971,71.7328,71.7328,16.4985
69.0796,31.7766,69.0796,69.0796,15.8883
67.9873,31.2742,67.9873,67.9873,15.6371
79.9897,36.7952,79.9897,79.9897,18.3976
81.5118,37.4954,81.5118,81.5118,18.7477
81.3405,37.4166,81.3405,81.3405,18.7083
78.9911,36.3359,78.9911,78.9911,18.1679
76.4025,35.1452,76.4025,76.4025,17.5726
72.14,33.1844,72.14,72.14,16.5922
68.5399,31.5284,68.5399,68.5399,15.7642
66.2422,30.4714,66.2422,66.2422,15.2357
64.1255,29.4977,64.1255,64.1255,14.7489
62.9266,28.9462,62.9266,62.9266,14.4731
63.2821,29.1097,63.2821,63.2821,14.5549
64.7007,29.7623,64.7007,64.7007,14.8812
59.9922,27.5964,59.9922,59.9922,13.7982
59.863,27.537,59.863,59.863,13.7685
63.8508,29.3714,63.8508,63.8508,14.6857
66.3036,30.4997,66.3036,66.3036,15.2498
66.3166,30.5056,66.3166,66.3166,15.2528
65.4311,30.0983,65.4311,65.4311,15.0492
65.5377,30.1474,65.5377,65.5377,15.0737
66.6688,30.6677,66.6688,66.6688,15.3338
67.2473,30.9338,67.2473,67.2473,15.4669
65.8027,30.2693,65.8027,65.8027,15.1346
65.1564,29.9719,65.1564,65.1564,14.986
66.8369,30.745,66.8369,66.8369,15.3725
77.8956,35.832,77.8956,77.8956,17.916
78.1702,35.9583,78.1702,78.1702,17.9792
77.2395,35.5302,77.2395,77.2395,17.7651
75.0711,34.5327,75.0711,75.0711,17.2664
72.3339,33.2736,72.3339,72.3339,16.6368
68.2039,31.3738,68.2039,68.2039,15.6869
65.2663,30.0225,65.2663,65.2663,15.0112
62.891,28.9299,62.891,62.891,14.4649
61.0393,28.0781,61.0393,61.0393,14.039
60.2637,27.7213,60.2637,60.2637,13.8607
61.0458,28.081,61.0458,61.0458,14.0405
64.0124,29.4457,64.0124,64.0124,14.7229
59.766,27.4924,59.766,59.766,13.7462
60.4996,27.8298,60.4996,60.4996,13.9149
63.825,29.3595,63.825,63.825,14.6797
65.6929,30.2187,65.6929,65.6929,15.1094
67.6642,31.1255,67.6642,67.6642,15.5628
65.5991,30.1756,65.5991,65.5991,15.0878
65.5022,30.131,65.5022,65.5022,15.0655
68.9762,31.7291,68.9762,68.9762,15.8645
68.0972,31.3247,68.0972,68.0972,15.6624
66.0193,30.3689,66.0193,66.0193,15.1844
64.1805,29.523,64.1805,64.1805,14.7615
64.8203,29.8173,64.8203,64.8203,14.9087
74.7802,34.3989,74.7802,74.7802,17.1995
75.6302,34.7899,75.6302,75.6302,17.3949
74.6801,34.3528,74.6801,74.6801,17.1764
71.4581,32.8707,71.4581,71.4581,16.4354
71.8201,33.0372,71.8201,71.8201,16.5186
67.745,31.1627,67.745,67.745,15.5813
65.2598,30.0195,65.2598,65.2598,15.0098
62.1154,28.5731,62.1154,62.1154,14.2865
60.2734,27.7258,60.2734,60.2734,13.8629
59.0583,27.1668,59.0583,59.0583,13.5834
60.0795,27.6366,60.0795,60.0795,13.8183
62.7521,28.866,62.7521,62.7521,14.433
57.6752,26.5306,57.6752,57.6752,13.2653
57.5524,26.4741,57.5524,57.5524,13.237
61.0102,28.0647,61.0102,61.0102,14.0323
63.2077,29.0756,63.2077,63.2077,14.5378
63.8088,29.3521,63.8088,63.8088,14.676
62.2867,28.6519,62.2867,62.2867,14.3259
61.8117,28.4334,61.8117,61.8117,14.2167
63.6052,29.2584,63.6052,63.6052,14.6292
62.681,28.8332,62.681,62.681,14.4166
62.5355,28.7664,62.5355,62.5355,14.3832
61.356,28.2238,61.356,61.356,14.1119
62.9363,28.9507,62.9363,62.9363,14.4753
72.88,33.5248,72.88,72.88,16.7624
72.001,33.1205,72.001,72.001,16.5602
70.8473,32.5898,70.8473,70.8473,16.2949
68.443,31.4838,68.443,68.443,15.7419
66.5654,30.6201,66.5654,66.5654,15.31
62.6971,28.8407,62.6971,62.6971,14.4203
60.5675,27.861,60.5675,60.5675,13.9305
58.6899,26.9974,58.6899,58.6899,13.4987
56.822,26.1381,56.822,56.822,13.0691
56.2112,25.8572,56.2112,56.2112,12.9286
57.798,26.5871,57.798,57.798,13.2935
61.1621,28.1346,61.1621,61.1621,14.0673
57.7559,26.5677,57.7559,57.7559,13.2839
58.2116,26.7773,58.2116,58.2116,13.3887
63.8864,29.3877,63.8864,63.8864,14.6939
65.8609,30.296,65.8609,65.8609,15.148
67.3378,30.9754,67.3378,67.3378,15.4877
66.1647,30.4358,66.1647,66.1647,15.2179
66.3004,30.4982,66.3004,66.3004,15.2491
70.1299,32.2598,70.1299,70.1299,16.1299
69.6387,32.0338,69.6387,69.6387,16.0169
69.6839,32.0546,69.6839,69.6839,16.0273
66.1808,30.4432,66.1808,66.1808,15.2216
67.1342,30.8817,67.1342,67.1342,15.4409
78.8521,36.272,78.8521,78.8521,18.136
80.0284,36.8131,80.0284,80.0284,18.4065
78.7778,36.2378,78.7778,78.7778,18.1189
75.5914,34.772,75.5914,75.5914,17.386
72.4018,33.3048,72.4018,72.4018,16.6524
68.5852,31.5492,68.5852,68.5852,15.7746
65.486,30.1236,65.486,65.486,15.0618
63.2271,29.0845,63.2271,63.2271,14.5422
61.2332,28.1673,61.2332,61.2332,14.0836
60.6612,27.9041,60.6612,60.6612,13.9521
61.9894,28.5151,61.9894,61.9894,14.2576
66.0063,30.3629,66.0063,66.0063,15.1815
60.212,27.6975,60.212,60.212,13.8488
60.2605,27.7198,60.2605,60.2605,13.8599
66.6947,30.6796,66.6947,66.6947,15.3398
70.4628,32.4129,70.4628,70.4628,16.2064
71.7102,32.9867,71.7102,71.7102,16.4933
68.6175,31.5641,68.6175,68.6175,15.782
69.0279,31.7528,69.0279,69.0279,15.8764
72.7443,33.4624,72.7443,72.7443,16.7312
73.1353,33.6423,73.1353,73.1353,16.8211
71.0639,32.6894,71.0639,71.0639,16.3447
67.4347,31.02,67.4347,67.4347,15.51
66.9047,30.7762,66.9047,66.9047,15.3881
78.2995,36.0178,78.2995,78.2995,18.0089
79.0363,36.3567,79.0363,79.0363,18.1784
77.4981,35.6491,77.4981,77.4981,17.8246
74.121,34.0957,74.121,74.121,17.0478
73.326,33.73,73.326,73.326,16.865
68.8405,31.6666,68.8405,68.8405,15.8333
66.0193,30.3689,66.0193,66.0193,15.1844
63.5503,29.2331,63.5503,63.5503,14.6166
61.7082,28.3858,61.7082,61.7082,14.1929
60.5966,27.8744,60.5966,60.5966,13.9372
61.5434,28.31,61.5434,61.5434,14.155
65.1532,29.9705,65.1532,65.1532,14.9852
59.8274,27.5206,59.8274,59.8274,13.7603
59.8242,27.5191,59.8242,59.8242,13.7596
66.1421,30.4253,66.1421,66.1421,15.2127
70.033,32.2152,70.033,70.033,16.1076
71.4743,32.8782,71.4743,71.4743,16.4391
69.4545,31.9491,69.4545,69.4545,15.9745
69.7421,32.0814,69.7421,69.7421,16.0407
74.4442,34.2443,74.4442,74.4442,17.1222
73.8398,33.9663,73.8398,73.8398,16.9832
72.1174,33.174,72.1174,72.1174,16.587
68.0875,31.3203,68.0875,68.0875,15.6601
67.8484,31.2103,67.8484,67.8484,15.6051
79.6116,36.6213,79.6116,79.6116,18.3107
79.715,36.6689,79.715,79.715,18.3344
79.3142,36.4846,79.3142,79.3142,18.2423
76.6514,35.2596,76.6514,76.6514,17.6298
76.6837,35.2745,76.6837,76.6837,17.6372
72.5116,33.3554,72.5116,72.5116,16.6777
69.2897,31.8733,69.2897,69.2897,15.9366
66.2907,30.4937,66.2907,66.2907,15.2469
63.9122,29.3996,63.9122,63.9122,14.6998
62.4806,28.7411,62.4806,62.4806,14.3705
63.3338,29.1335,63.3338,63.3338,14.5668
65.4343,30.0998,65.4343,65.4343,15.0499
60.6515,27.8997,60.6515,60.6515,13.9498
62.7101,28.8466,62.7101,62.7101,14.4233
68.136,31.3426,68.136,68.136,15.6713
71.4193,32.8529,71.4193,71.4193,16.4264
73.507,33.8132,73.507,73.507,16.9066
70.7245,32.5333,70.7245,70.7245,16.2666
71.2157,32.7592,71.2157,71.2157,16.3796
75.5752,34.7646,75.5752,75.5752,17.3823
75.921,34.9237,75.921,75.921,17.4618
75.0873,34.5401,75.0873,75.0873,17.2701
72.014,33.1264,72.014,72.014,16.5632
70.9475,32.6359,70.9475,70.9475,16.3179
81.6766,37.5712,81.6766,81.6766,18.7856
82.8852,38.1272,82.8852,82.8852,19.0636
81.8672,37.6589,81.8672,81.8672,18.8295
79.1494,36.4087,79.1494,79.1494,18.2044
76.0761,34.995,76.0761,76.0761,17.4975
71.2384,32.7696,71.2384,71.2384,16.3848
67.3507,30.9813,67.3507,67.3507,15.4907
64.7298,29.7757,64.7298,64.7298,14.8879
62.3804,28.695,62.3804,62.3804,14.3475
60.965,28.0439,60.965,60.965,14.0219
61.4433,28.2639,61.4433,61.4433,14.1319
63.1172,29.0339,63.1172,63.1172,14.517
58.7739,27.036,58.7739,58.7739,13.518
58.7157,27.0092,58.7157,58.7157,13.5046
62.8813,28.9254,62.8813,62.8813,14.4627
65.8641,30.2975,65.8641,65.8641,15.1488
67.0146,30.8267,67.0146,67.0146,15.4134
66.2325,30.467,66.2325,66.2325,15.2335
66.8789,30.7643,66.8789,66.8789,15.3821
68.6595,31.5834,68.6595,68.6595,15.7917
68.7241,31.6131,68.7241,68.7241,15.8066
68.1069,31.3292,68.1069,68.1069,15.6646
66.4523,30.5681,66.4523,66.4523,15.284
67.5672,31.0809,67.5672,67.5672,15.5405
80.3225,36.9484,80.3225,80.3225,18.4742
81.9254,37.6857,81.9254,81.9254,18.8428
81.515,37.4969,81.515,81.515,18.7484
78.5871,36.1501,78.5871,78.5871,18.075
75.4072,34.6873,75.4072,75.4072,17.3437
70.4628,32.4129,70.4628,70.4628,16.2064
67.7385,31.1597,67.7385,67.7385,15.5799
64.9173,29.8619,64.9173,64.9173,14.931
62.8555,28.9135,62.8555,62.8555,14.4568
61.6598,28.3635,61.6598,61.6598,14.1817
63.1108,29.031,63.1108,63.1108,14.5155
66.601,30.6364,66.601,66.601,15.3182
61.3592,28.2252,61.3592,61.3592,14.1126
61.2526,28.1762,61.2526,61.2526,14.0881
68.7403,31.6205,68.7403,68.7403,15.8103
72.098,33.1651,72.098,72.098,16.5825
73.8398,33.9663,73.8398,73.8398,16.9832
70.7665,32.5526,70.7665,70.7665,16.2763
70.5371,32.4471,70.5371,70.5371,16.2235
75.1487,34.5684,75.1487,75.1487,17.2842
74.9289,34.4673,74.9289,74.9289,17.2336
72.7378,33.4594,72.7378,72.7378,16.7297
68.5012,31.5105,68.5012,68.5012,15.7553
68.1101,31.3307,68.1101,68.1101,15.6653
79.6827,36.654,79.6827,79.6827,18.327
80.4259,36.9959,80.4259,80.4259,18.498
78.9426,36.3136,78.9426,78.9426,18.1568
75.7142,34.8285,75.7142,75.7142,17.4143
74.6348,34.332,74.6348,74.6348,17.166
69.9489,32.1765,69.9489,69.9489,16.0883
66.6721,30.6691,66.6721,66.6721,15.3346
64.5715,29.7029,64.5715,64.5715,14.8514
62.7327,28.857,62.7327,62.7327,14.4285
61.1847,28.145,61.1847,61.1847,14.0725
62.8555,28.9135,62.8555,62.8555,14.4568
65.9643,30.3436,65.9643,65.9643,15.1718
61.1298,28.1197,61.1298,61.1298,14.0599
60.645,27.8967,60.645,60.645,13.9484
66.6721,30.6691,66.6721,66.6721,15.3346
69.3446,31.8985,69.3446,69.3446,15.9493
69.9942,32.1973,69.9942,69.9942,16.0987
66.5105,30.5948,66.5105,66.5105,15.2974
66.5557,30.6156,66.5557,66.5557,15.3078
69.4739,31.958,69.4739,69.4739,15.979
69.0958,31.7841,69.0958,69.0958,15.892
68.0778,31.3158,68.0778,68.0778,15.6579
64.6329,29.7311,64.6329,64.6329,14.8656
64.5553,29.6954,64.5553,64.5553,14.8477
76.367,35.1288,76.367,76.367,17.5644
76.5221,35.2002,76.5221,76.5221,17.6001
74.5379,34.2874,74.5379,74.5379,17.1437
71.5712,32.9228,71.5712,71.5712,16.4614
71.2093,32.7563,71.2093,71.2093,16.3781
67.6609,31.124,67.6609,67.6609,15.562
65.1079,29.9497,65.1079,65.1079,14.9748
62.8943,28.9314,62.8943,62.8943,14.4657
61.0587,28.087,61.0587,61.0587,14.0435
60.212,27.6975,60.212,60.212,13.8488
61.2041,28.1539,61.2041,61.2041,14.0769
66.0128,30.3659,66.0128,66.0128,15.1829
60.351,27.7614,60.351,60.351,13.8807
60.6903,27.9175,60.6903,60.6903,13.9588
67.0631,30.849,67.0631,67.0631,15.4245
69.6161,32.0234,69.6161,69.6161,16.0117
72.8186,33.4966,72.8186,72.8186,16.7483
69.5935,32.013,69.5935,69.5935,16.0065
69.9296,32.1676,69.9296,69.9296,16.0838
73.4003,33.7642,73.4003,73.4003,16.8821
73.2032,33.6735,73.2032,73.2032,16.8367
71.5163,32.8975,71.5163,71.5163,16.4487
68.3493,31.4407,68.3493,68.3493,15.7203
68.1845,31.3649,68.1845,68.1845,15.6824
79.7699,36.6942,79.7699,79.7699,18.3471
79.143,36.4058,79.143,79.143,18.2029
77.6855,35.7353,77.6855,77.6855,17.8677
73.8625,33.9767,73.8625,73.8625,16.9884
74.0531,34.0644,74.0531,74.0531,17.0322
69.2121,31.8376,69.2121,69.2121,15.9188
65.457,30.1102,65.457,65.457,15.0551
62.8555,28.9135,62.8555,62.8555,14.4568
60.9714,28.0469,60.9714,60.9714,14.0234
59.9211,27.5637,59.9211,59.9211,13.7819
61.1492,28.1286,61.1492,61.1492,14.0643
65.4311,30.0983,65.4311,65.4311,15.0492
60.1571,27.6722,60.1571,60.1571,13.8361
59.8016,27.5087,59.8016,59.8016,13.7544
66.0451,30.3808,66.0451,66.0451,15.1904
69.9102,32.1587,69.9102,69.9102,16.0793
71.8524,33.0521,71.8524,71.8524,16.526
68.3428,31.4377,68.3428,68.3428,15.7188
69.4125,31.9297,69.4125,69.4125,15.9649
73.9012,33.9946,73.9012,73.9012,16.9973
72.9576,33.5605,72.9576,72.9576,16.7802
71.3062,32.8009,71.3062,71.3062,16.4004
65.7252,30.2336,65.7252,65.7252,15.1168
66.5783,30.626,66.5783,66.5783,15.313
77.7081,35.7457,77.7081,77.7081,17.8729
78.0054,35.8825,78.0054,78.0054,17.9412
76.0988,35.0054,76.0988,76.0988,17.5027
72.8542,33.5129,72.8542,72.8542,16.7565
71.7748,33.0164,71.7748,71.7748,16.5082
67.3798,30.9947,67.3798,67.3798,15.4974
64.0253,29.4517,64.0253,64.0253,14.7258
61.1395,28.1242,61.1395,61.1395,14.0621
59.5818,27.4076,59.5818,59.5818,13.7038
58.5929,26.9528,58.5929,58.5929,13.4764
59.8371,27.5251,59.8371,59.8371,13.7625
63.9542,29.419,63.9542,63.9542,14.7095
59.1811,27.2233,59.1811,59.1811,13.6117
59.6982,27.4612,59.6982,59.6982,13.7306
65.053,29.9244,65.053,65.053,14.9622
69.1216,31.796,69.1216,69.1216,15.898
70.9217,32.624,70.9217,70.9217,16.312
67.1988,30.9115,67.1988,67.1988,15.4557
68.1521,31.35,68.1521,68.1521,15.675
71.7813,33.0194,71.7813,71.7813,16.5097
72.6409,33.4148,72.6409,72.6409,16.7074
70.4466,32.4054,70.4466,70.4466,16.2027
66.7141,30.6885,66.7141,66.7141,15.3442
66.3683,30.5294,66.3683,66.3683,15.2647
78.0895,35.9211,78.0895,78.0895,17.9606
78.6679,36.1872,78.6679,78.6679,18.0936
76.7516,35.3057,76.7516,76.7516,17.6529
74.2406,34.1507,74.2406,74.2406,17.0753
73.6298,33.8697,73.6298,73.6298,16.9349
69.057,31.7662,69.057,69.057,15.8831
66.2649,30.4818,66.2649,66.2649,15.2409
63.3532,29.1425,63.3532,63.3532,14.5712
61.259,28.1792,61.259,61.259,14.0896
60.4673,27.815,60.4673,60.4673,13.9075
60.7614,27.9502,60.7614,60.7614,13.9751
63.1075,29.0295,63.1075,63.1075,14.5147
57.4877,26.4444,57.4877,57.4877,13.2222
57.4845,26.4429,57.4845,57.4845,13.2214
60.7937,27.9651,60.7937,60.7937,13.9825
62.5355,28.7664,62.5355,62.5355,14.3832
64.3259,29.5899,64.3259,64.3259,14.795
63.6957,29.3,63.6957,63.6957,14.65
64.4584,29.6509,64.4584,64.4584,14.8254
66.8239,30.739,66.8239,66.8239,15.3695
66.029,30.3733,66.029,66.029,15.1867
65.9966,30.3585,65.9966,65.9966,15.1792
64.4067,29.6271,64.4067,64.4067,14.8135
65.4893,30.1251,65.4893,65.4893,15.0625
76.6449,35.2567,76.6449,76.6449,17.6283
76.7709,35.3146,76.7709,76.7709,17.6573
75.614,34.7824,75.614,75.614,17.3912
73.0481,33.6021,73.0481,73.0481,16.8011
70.0911,32.2419,70.0911,70.0911,16.121
65.6832,30.2143,65.6832,65.6832,15.1071
62.9557,28.9596,62.9557,62.9557,14.4798
60.5901,27.8714,60.5901,60.5901,13.9357
59.1197,27.1951,59.1197,59.1197,13.5975
58.2924,26.8145,58.2924,58.2924,13.4073
58.7998,27.0479,58.7998,58.7998,13.5239
61.049,28.0825,61.049,61.049,14.0413
57.2777,26.3477,57.2777,57.2777,13.1739
57.9692,26.6658,57.9692,57.9692,13.3329
61.2364,28.1688,61.2364,61.2364,14.0844
63.4953,29.2079,63.4953,63.4953,14.6039
64.258,29.5587,64.258,64.258,14.7793
64.1837,29.5245,64.1837,64.1837,14.7622
64.2839,29.5706,64.2839,64.2839,14.7853
65.2534,30.0165,65.2534,65.2534,15.0083
65.6961,30.2202,65.6961,65.6961,15.1101
65.0659,29.9303,65.0659,65.0659,14.9652
63.8864,29.3877,63.8864,63.8864,14.6939
65.8221,30.2782,65.8221,65.8221,15.1391
76.2506,35.0753,76.2506,76.2506,17.5376
75.74,34.8404,75.74,75.74,17.4202
75.1745,34.5803,75.1745,75.1745,17.2901
72.4438,33.3241,72.4438,72.4438,16.6621
69.9263,32.1661,69.9263,69.9263,16.0831
65.3665,30.0686,65.3665,65.3665,15.0343
62.8878,28.9284,62.8878,62.8878,14.4642
60.0116,27.6054,60.0116,60.0116,13.8027
58.0016,26.6807,58.0016,58.0016,13.3404
57.1516,26.2897,57.1516,57.1516,13.1449
58.3021,26.819,58.3021,58.3021,13.4095
61.4077,28.2475,61.4077,61.4077,14.1238
57.7689,26.5737,57.7689,57.7689,13.2868
57.743,26.5618,57.743,57.743,13.2809
60.7905,27.9636,60.7905,60.7905,13.9818
63.6634,29.2852,63.6634,63.6634,14.6426
65.1338,29.9615,65.1338,65.1338,14.9808
63.8767,29.3833,63.8767,63.8767,14.6916
63.156,29.0518,63.156,63.156,14.5259
64.4616,29.6523,64.4616,64.4616,14.8262
66.0904,30.4016,66.0904,66.0904,15.2008
64.9916,29.8961,64.9916,64.9916,14.9481
62.9977,28.9789,62.9977,62.9977,14.4895
63.8508,29.3714,63.8508,63.8508,14.6857
73.0481,33.6021,73.0481,73.0481,16.8011
71.6165,32.9436,71.6165,71.6165,16.4718
69.1733,31.8197,69.1733,69.1733,15.9099
65.7672,30.2529,65.7672,65.7672,15.1265
66.0096,30.3644,66.0096,66.0096,15.1822
62.1542,28.5909,62.1542,62.1542,14.2955
60.7323,27.9369,60.7323,60.7323,13.9684
58.3538,26.8427,58.3538,58.3538,13.4214
57.3326,26.373,57.3326,57.3326,13.1865
56.6669,26.0668,56.6669,56.6669,13.0334
58.4087,26.868,58.4087,58.4087,13.434
62.9266,28.9462,62.9266,62.9266,14.4731
58.58,26.9468,58.58,58.58,13.4734
57.7333,26.5573,57.7333,57.7333,13.2787
63.6214,29.2658,63.6214,63.6214,14.6329
66.2875,30.4922,66.2875,66.2875,15.2461
67.2344,30.9278,67.2344,67.2344,15.4639
64.0189,29.4487,64.0189,64.0189,14.7243
64.342,29.5973,64.342,64.342,14.7987
68.6013,31.5566,68.6013,68.6013,15.7783
67.5801,31.0869,67.5801,67.5801,15.5434
65.806,30.2707,65.806,65.806,15.1354
62.7876,28.8823,62.7876,62.7876,14.4412
64.8914,29.8501,64.8914,64.8914,14.925
75.0226,34.5104,75.0226,75.0226,17.2552
72.7217,33.452,72.7217,72.7217,16.726
69.726,32.0739,69.726,69.726,16.037
65.7058,30.2247,65.7058,65.7058,15.1123
66.6979,30.681,66.6979,66.6979,15.3405
62.6874,28.8362,62.6874,62.6874,14.4181
59.9987,27.5994,59.9987,59.9987,13.7997
58.1761,26.761,58.1761,58.1761,13.3805
56.2274,25.8646,56.2274,56.2274,12.9323
56.2371,25.8691,56.2371,56.2371,12.9345
58.0694,26.7119,58.0694,58.0694,13.356
62.7812,28.8793,62.7812,62.7812,14.4397
58.7093,27.0063,58.7093,58.7093,13.5031
57.1355,26.2823,57.1355,57.1355,13.1412
61.7018,28.3828,61.7018,61.7018,14.1914
64.4907,29.6657,64.4907,64.4907,14.8329
65.4602,30.1117,65.4602,65.4602,15.0558
63.8024,29.3491,63.8024,63.8024,14.6745
65.0627,29.9288,65.0627,65.0627,14.9644
67.3378,30.9754,67.3378,67.3378,15.4877
65.7607,30.2499,65.7607,65.7607,15.125
64.0027,29.4412,64.0027,64.0027,14.7206
61.7858,28.4215,61.7858,61.7858,14.2107
63.2174,29.08,63.2174,63.2174,14.54
73.3874,33.7582,73.3874,73.3874,16.8791
72.2143,33.2186,72.2143,72.2143,16.6093
69.49,31.9654,69.49,69.49,15.9827
65.9869,30.354,65.9869,65.9869,15.177
65.8157,30.2752,65.8157,65.8157,15.1376
62.1478,28.588,62.1478,62.1478,14.294
59.6335,27.4314,59.6335,59.6335,13.7157
58.0888,26.7209,58.0888,58.0888,13.3604
56.3599,25.9255,56.3599,56.3599,12.9628
55.4647,25.5138,55.4647,55.4647,12.7569
57.0611,26.2481,57.0611,57.0611,13.1241
61.9377,28.4913,61.9377,61.9377,14.2457
58.1276,26.7387,58.1276,58.1276,13.3693
56.5053,25.9924,56.5053,56.5053,12.9962
61.6824,28.3739,61.6824,61.6824,14.187
63.6085,29.2599,63.6085,63.6085,14.6299
66.2519,30.4759,66.2519,66.2519,15.2379
64.1029,29.4873,64.1029,64.1029,14.7437
65.1887,29.9868,65.1887,65.1887,14.9934
70.0071,32.2033,70.0071,70.0071,16.1016
70.4143,32.3906,70.4143,70.4143,16.1953
69.2897,31.8733,69.2897,69.2897,15.9366
65.3923,30.0805,65.3923,65.3923,15.0402
65.4246,30.0953,65.4246,65.4246,15.0477
78.2898,36.0133,78.2898,78.2898,18.0067
78.5613,36.1382,78.5613,78.5613,18.0691
77.2525,35.5361,77.2525,77.2525,17.7681
73.5264,33.8221,73.5264,73.5264,16.9111
72.6377,33.4133,72.6377,72.6377,16.7067
68.6337,31.5715,68.6337,68.6337,15.7857
64.4842,29.6627,64.4842,64.4842,14.8314
61.9377,28.4913,61.9377,61.9377,14.2457
60.0149,27.6068,60.0149,60.0149,13.8034
59.3653,27.308,59.3653,59.3653,13.654
60.6386,27.8937,60.6386,60.6386,13.9469
64.0867,29.4799,64.0867,64.0867,14.7399
59.2684,27.2634,59.2684,59.2684,13.6317
58.399,26.8636,58.399,58.399,13.4318
64.5683,29.7014,64.5683,64.5683,14.8507
68.5044,31.512,68.5044,68.5044,15.756
70.2269,32.3044,70.2269,70.2269,16.1522
68.3945,31.4615,68.3945,68.3945,15.7307
68.5561,31.5358,68.5561,68.5561,15.7679
73.1127,33.6319,73.1127,73.1127,16.8159
73.326,33.73,73.326,73.326,16.865
71.7457,33.003,71.7457,71.7457,16.5015
67.7256,31.1538,67.7256,67.7256,15.5769
66.9791,30.8104,66.9791,66.9791,15.4052
79.8442,36.7283,79.8442,79.8442,18.3642
79.8475,36.7298,79.8475,79.8475,18.3649
78.6744,36.1902,78.6744,78.6744,18.0951
75.7918,34.8642,75.7918,75.7918,17.4321
75.7594,34.8493,75.7594,75.7594,17.4247
71.484,32.8826,71.484,71.484,16.4413
68.1037,31.3277,68.1037,68.1037,15.6638
65.3988,30.0834,65.3988,65.3988,15.0417
63.0882,29.0206,63.0882,63.0882,14.5103
61.6953,28.3798,61.6953,61.6953,14.1899
62.4548,28.7292,62.4548,62.4548,14.3646
64.7395,29.7802,64.7395,64.7395,14.8901
60.742,27.9413,60.742,60.742,13.9707
62.2092,28.6162,62.2092,62.2092,14.3081
67.7094,31.1463,67.7094,67.7094,15.5732
70.9346,32.6299,70.9346,70.9346,16.315
72.8089,33.4921,72.8089,72.8089,16.7461
71.6003,32.9361,71.6003,71.6003,16.4681
71.3644,32.8276,71.3644,71.3644,16.4138
75.7368,34.8389,75.7368,75.7368,17.4195
76.1699,35.0381,76.1699,76.1699,17.5191
74.7092,34.3662,74.7092,74.7092,17.1831
71.261,32.7801,71.261,71.261,16.39
71.0057,32.6626,71.0057,71.0057,16.3313
82.8012,38.0885,82.8012,82.8012,19.0443
83.1858,38.2654,83.1858,83.1858,19.1327
82.4134,37.9102,82.4134,82.4134,18.9551
79.3789,36.5143,79.3789,79.3789,18.2571
76.4284,35.1571,76.4284,76.4284,17.5785
71.6359,32.9525,71.6359,71.6359,16.4762
69.6419,32.0353,69.6419,69.6419,16.0176
65.6024,30.1771,65.6024,65.6024,15.0885
63.337,29.135,63.337,63.337,14.5675
61.7082,28.3858,61.7082,61.7082,14.1929
62.4968,28.7485,62.4968,62.4968,14.3743
64.5876,29.7103,64.5876,64.5876,14.8552
59.4396,27.3422,59.4396,59.4396,13.6711
59.1423,27.2055,59.1423,59.1423,13.6027
